"COD_SETOR";"NOM_SETOR";"COD_TIPO_AUTOR";"DES_TIPO_AUTOR";"SGL_UF_AUTOR";"SGL_PARTIDO";"COD_GRUPO_AUTOR";"DES_GRUPO_AUTOR";"NOM_AUTOR";"COD_EMENDA";"COD_UNID_ORCA";"NOM_ABREV_UNID_ORCA";"Funcional";"Título";"SALDO_ACREC";"VAL_CANC";"SALDO";"DES_DECISAO_PARECER";"COD_AUTOR";"COD_ESFERA";"COD_DECISAO_PARECER";"COD_FONTE";"COD_GND";"COD_MOD_APLIC"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"AC";"S/PARTIDO";1;"BA";"Bancada do Acre";"71020017";"26275";"Fund. Univ. Fed. do Acre";"12.364.1073.10BJ.0060";"Interiorização de Universidades Federais - No Estado do Acre";1750000;0;1750000;"Aprovada Parcialmente";"7102";"1";"2";"112";"3";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"AC";"S/PARTIDO";1;"BA";"Bancada do Acre";"71020017";"26275";"Fund. Univ. Fed. do Acre";"12.364.1073.10BJ.0060";"Interiorização de Universidades Federais - No Estado do Acre";1750000;0;1750000;"Aprovada Parcialmente";"7102";"1";"2";"112";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"AL";"S/PARTIDO";1;"BA";"Bancada de Alagoas";"71030006";"26298";"FNDE";"12.361.1061.0509.0104";"Apoio ao Desenvolvimento da Educação Básica - No Município de Maceió - AL";690625;0;690625;"Aprovada Parcialmente";"7103";"1";"2";"112";"4";"40"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"AL";"S/PARTIDO";1;"BA";"Bancada de Alagoas";"71030006";"26298";"FNDE";"12.361.1061.0509.0104";"Apoio ao Desenvolvimento da Educação Básica - No Município de Maceió - AL";5709375;0;5709375;"Aprovada Parcialmente";"7103";"1";"2";"113";"4";"40"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"AM";"S/PARTIDO";1;"BA";"Bancada do Amazonas";"71040001";"26270";"Fund. Univ. do Amazonas";"12.364.1073.6373.0013";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - No Estado do Amazonas";4400000;0;4400000;"Aprovada Parcialmente";"7104";"1";"2";"112";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"AM";"S/PARTIDO";1;"BA";"Bancada do Amazonas";"71040005";"26298";"FNDE";"12.361.1376.0E01.0182";"Apoio ao Desenvolvimento do Ensino Fundamental - Manaus - AM";1700000;0;1700000;"Aprovada Parcialmente";"7104";"1";"2";"113";"4";"40"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"AM";"S/PARTIDO";1;"BA";"Bancada do Amazonas";"71040013";"26270";"Fund. Univ. do Amazonas";"12.364.1073.6373.0216";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - Hospital Universitário Getúlio Vargas - No Estado do Amazonas";3320000;0;3320000;"Aprovada Parcialmente";"7104";"1";"2";"112";"3";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"AM";"S/PARTIDO";1;"BA";"Bancada do Amazonas";"71040013";"26270";"Fund. Univ. do Amazonas";"12.364.1073.6373.0216";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - Hospital Universitário Getúlio Vargas - No Estado do Amazonas";4980000;0;4980000;"Aprovada Parcialmente";"7104";"1";"2";"112";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"AM";"S/PARTIDO";1;"BA";"Bancada do Amazonas";"71040016";"26203";"CEFET - AM";"12.364.1073.6373.0013";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - No Estado do Amazonas";2471875;0;2471875;"Aprovada Parcialmente";"7104";"1";"2";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"AM";"S/PARTIDO";1;"BA";"Bancada do Amazonas";"71040016";"26203";"CEFET - AM";"12.364.1073.6373.0013";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - No Estado do Amazonas";2228125;0;2228125;"Aprovada Parcialmente";"7104";"1";"2";"112";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"AP";"S/PARTIDO";1;"BA";"Bancada do Amapa";"71050010";"26101";"M. da Educação";"12.363.1062.10TO.0056";"Expansão e Consolidação da Rede Federal de Educação Tecnológica - No Estado do Amapá";3700000;0;3700000;"Aprovada Parcialmente";"7105";"1";"2";"112";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"BA";"S/PARTIDO";1;"BA";"Bancada da Bahia";"71060008";"26101";"M. da Educação";"12.364.1073.0048.0374";"Apoio a Entidades de Ensino Superior Não Federais - No Estado da Bahia";656250;0;656250;"Aprovada Parcialmente";"7106";"1";"2";"100";"4";"30"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"BA";"S/PARTIDO";1;"BA";"Bancada da Bahia";"71060008";"26101";"M. da Educação";"12.364.1073.0048.0374";"Apoio a Entidades de Ensino Superior Não Federais - No Estado da Bahia";4593750;0;4593750;"Aprovada Parcialmente";"7106";"1";"2";"112";"4";"30"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"BA";"S/PARTIDO";1;"BA";"Bancada da Bahia";"71060009";"26232";"UFBA";"12.364.1073.6373.0029";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - No Estado da Bahia";7015750;0;7015750;"Aprovada Parcialmente";"7106";"1";"2";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"BA";"S/PARTIDO";1;"BA";"Bancada da Bahia";"71060009";"26232";"UFBA";"12.364.1073.6373.0029";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - No Estado da Bahia";9668750;0;9668750;"Aprovada Parcialmente";"7106";"1";"2";"112";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"DF";"S/PARTIDO";1;"BA";"Bancada do Distrito Federal";"71080018";"26271";"Fund. Univ. de Brasília";"12.364.1073.6373.0053";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - No Distrito Federal";1226900;0;1226900;"Aprovada Parcialmente";"7108";"1";"2";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"DF";"S/PARTIDO";1;"BA";"Bancada do Distrito Federal";"71080018";"26271";"Fund. Univ. de Brasília";"12.364.1073.6373.0053";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - No Distrito Federal";7700000;0;7700000;"Aprovada Parcialmente";"7108";"1";"2";"112";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"ES";"S/PARTIDO";1;"BA";"Bancada do Espirito Santo";"71090003";"26207";"CEFET - ES";"12.363.1062.6374.0032";"Modernização e Recuperação de Infra-Estrutura Física de Instituições Federais de Educação Profissional - No Estado do Espírito Santo";185000;0;185000;"Aprovada Parcialmente";"7109";"1";"2";"100";"3";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"ES";"S/PARTIDO";1;"BA";"Bancada do Espirito Santo";"71090003";"26207";"CEFET - ES";"12.363.1062.6374.0032";"Modernização e Recuperação de Infra-Estrutura Física de Instituições Federais de Educação Profissional - No Estado do Espírito Santo";277500;0;277500;"Aprovada Parcialmente";"7109";"1";"2";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"ES";"S/PARTIDO";1;"BA";"Bancada do Espirito Santo";"71090003";"26207";"CEFET - ES";"12.363.1062.6374.0032";"Modernização e Recuperação de Infra-Estrutura Física de Instituições Federais de Educação Profissional - No Estado do Espírito Santo";1295000;0;1295000;"Aprovada Parcialmente";"7109";"1";"2";"112";"3";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"ES";"S/PARTIDO";1;"BA";"Bancada do Espirito Santo";"71090003";"26207";"CEFET - ES";"12.363.1062.6374.0032";"Modernização e Recuperação de Infra-Estrutura Física de Instituições Federais de Educação Profissional - No Estado do Espírito Santo";1942500;0;1942500;"Aprovada Parcialmente";"7109";"1";"2";"112";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"ES";"S/PARTIDO";1;"BA";"Bancada do Espirito Santo";"71090018";"26234";"UFES";"12.364.1073.6373.0032";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - No Estado do Espírito Santo";106250;0;106250;"Aprovada Parcialmente";"7109";"1";"2";"100";"3";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"ES";"S/PARTIDO";1;"BA";"Bancada do Espirito Santo";"71090018";"26234";"UFES";"12.364.1073.6373.0032";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - No Estado do Espírito Santo";425000;0;425000;"Aprovada Parcialmente";"7109";"1";"2";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"ES";"S/PARTIDO";1;"BA";"Bancada do Espirito Santo";"71090018";"26234";"UFES";"12.364.1073.6373.0032";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - No Estado do Espírito Santo";743750;0;743750;"Aprovada Parcialmente";"7109";"1";"2";"112";"3";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"ES";"S/PARTIDO";1;"BA";"Bancada do Espirito Santo";"71090018";"26234";"UFES";"12.364.1073.6373.0032";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - No Estado do Espírito Santo";2975000;0;2975000;"Aprovada Parcialmente";"7109";"1";"2";"112";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"MA";"S/PARTIDO";1;"BA";"Bancada do Maranhao";"71110007";"26272";"Fund. Univ. Fed. do Maranhão";"12.364.1073.6373.0021";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - No Estado do Maranhão";1400000;0;1400000;"Aprovada Parcialmente";"7111";"1";"2";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"MA";"S/PARTIDO";1;"BA";"Bancada do Maranhao";"71110007";"26272";"Fund. Univ. Fed. do Maranhão";"12.364.1073.6373.0021";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - No Estado do Maranhão";3400000;0;3400000;"Aprovada Parcialmente";"7111";"1";"2";"112";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"MG";"S/PARTIDO";1;"BA";"Bancada de Minas Gerais";"71140006";"26101";"M. da Educação";"12.364.1073.005Q.0012";"Apoio a Entidades Públicas de Ensino Superior - Estado de Minas Gerais";552225;0;552225;"Aprovada Parcialmente";"7114";"1";"2";"100";"3";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"MG";"S/PARTIDO";1;"BA";"Bancada de Minas Gerais";"71140006";"26101";"M. da Educação";"12.364.1073.005Q.0012";"Apoio a Entidades Públicas de Ensino Superior - Estado de Minas Gerais";1288525;0;1288525;"Aprovada Parcialmente";"7114";"1";"2";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"MG";"S/PARTIDO";1;"BA";"Bancada de Minas Gerais";"71140006";"26101";"M. da Educação";"12.364.1073.005Q.0012";"Apoio a Entidades Públicas de Ensino Superior - Estado de Minas Gerais";2291875;0;2291875;"Aprovada Parcialmente";"7114";"1";"2";"112";"3";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"MG";"S/PARTIDO";1;"BA";"Bancada de Minas Gerais";"71140006";"26101";"M. da Educação";"12.364.1073.005Q.0012";"Apoio a Entidades Públicas de Ensino Superior - Estado de Minas Gerais";6151875;0;6151875;"Aprovada Parcialmente";"7114";"1";"2";"112";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"MG";"S/PARTIDO";1;"BA";"Bancada de Minas Gerais";"71140016";"26257";"CEFET - MG";"12.363.1062.6374.0031";"Modernização e Recuperação de Infra-Estrutura Física de Instituições Federais de Educação Profissional - No Estado de Minas Gerais";310950;0;310950;"Aprovada Parcialmente";"7114";"1";"2";"100";"3";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"MG";"S/PARTIDO";1;"BA";"Bancada de Minas Gerais";"71140016";"26257";"CEFET - MG";"12.363.1062.6374.0031";"Modernização e Recuperação de Infra-Estrutura Física de Instituições Federais de Educação Profissional - No Estado de Minas Gerais";932800;0;932800;"Aprovada Parcialmente";"7114";"1";"2";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"MG";"S/PARTIDO";1;"BA";"Bancada de Minas Gerais";"71140016";"26257";"CEFET - MG";"12.363.1062.6374.0031";"Modernização e Recuperação de Infra-Estrutura Física de Instituições Federais de Educação Profissional - No Estado de Minas Gerais";1865625;0;1865625;"Aprovada Parcialmente";"7114";"1";"2";"112";"3";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"MG";"S/PARTIDO";1;"BA";"Bancada de Minas Gerais";"71140016";"26257";"CEFET - MG";"12.363.1062.6374.0031";"Modernização e Recuperação de Infra-Estrutura Física de Instituições Federais de Educação Profissional - No Estado de Minas Gerais";6840625;0;6840625;"Aprovada Parcialmente";"7114";"1";"2";"112";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"PA";"S/PARTIDO";1;"BA";"Bancada do Para";"71150009";"26101";"M. da Educação";"12.364.1073.005Q.0014";"Apoio a Entidades Públicas de Ensino Superior - Estado do Pará";743750;0;743750;"Aprovada Parcialmente";"7115";"1";"2";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"PA";"S/PARTIDO";1;"BA";"Bancada do Para";"71150009";"26101";"M. da Educação";"12.364.1073.005Q.0014";"Apoio a Entidades Públicas de Ensino Superior - Estado do Pará";5206250;0;5206250;"Aprovada Parcialmente";"7115";"1";"2";"112";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"PR";"S/PARTIDO";1;"BA";"Bancada do Parana";"71170001";"26101";"M. da Educação";"12.364.1073.0048.0398";"Apoio a Entidades de Ensino Superior Não Federais - Apoio às Entidades de Ensino Superior Estaduais - No Estado do Paraná";318750;0;318750;"Aprovada Parcialmente";"7117";"1";"2";"100";"4";"30"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"PR";"S/PARTIDO";1;"BA";"Bancada do Parana";"71170001";"26101";"M. da Educação";"12.364.1073.0048.0398";"Apoio a Entidades de Ensino Superior Não Federais - Apoio às Entidades de Ensino Superior Estaduais - No Estado do Paraná";2231250;0;2231250;"Aprovada Parcialmente";"7117";"1";"2";"112";"4";"30"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"PR";"S/PARTIDO";1;"BA";"Bancada do Parana";"71170016";"26241";"UFPR";"12.364.1073.6373.0041";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - No Estado do Paraná";690625;0;690625;"Aprovada Parcialmente";"7117";"1";"2";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"PR";"S/PARTIDO";1;"BA";"Bancada do Parana";"71170016";"26241";"UFPR";"12.364.1073.6373.0041";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - No Estado do Paraná";4834375;0;4834375;"Aprovada Parcialmente";"7117";"1";"2";"112";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"PR";"S/PARTIDO";1;"BA";"Bancada do Parana";"71170020";"26101";"M. da Educação";"12.364.1073.10BJ.0068";"Interiorização de Universidades Federais - Implantação da Extensão da Universidade Tecnológica Federal do Paraná em Londrina - PR";3708600;0;3708600;"Aprovada Parcialmente";"7117";"1";"2";"100";"3";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"PR";"S/PARTIDO";1;"BA";"Bancada do Parana";"71170020";"26101";"M. da Educação";"12.364.1073.10BJ.0068";"Interiorização de Universidades Federais - Implantação da Extensão da Universidade Tecnológica Federal do Paraná em Londrina - PR";7351000;0;7351000;"Aprovada Parcialmente";"7117";"1";"2";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"PR";"S/PARTIDO";1;"BA";"Bancada do Parana";"71170020";"26101";"M. da Educação";"12.364.1073.10BJ.0068";"Interiorização de Universidades Federais - Implantação da Extensão da Universidade Tecnológica Federal do Paraná em Londrina - PR";1000000;0;1000000;"Aprovada Parcialmente";"7117";"1";"2";"112";"3";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"PR";"S/PARTIDO";1;"BA";"Bancada do Parana";"71170020";"26101";"M. da Educação";"12.364.1073.10BJ.0068";"Interiorização de Universidades Federais - Implantação da Extensão da Universidade Tecnológica Federal do Paraná em Londrina - PR";2500000;0;2500000;"Aprovada Parcialmente";"7117";"1";"2";"112";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"RJ";"S/PARTIDO";1;"BA";"Bancada do Rio de Janeiro";"71200019";"26101";"M. da Educação";"12.364.1073.6373.0033";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - No Estado do Rio de Janeiro";559375;0;559375;"Aprovada Parcialmente";"7120";"1";"2";"100";"3";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"RJ";"S/PARTIDO";1;"BA";"Bancada do Rio de Janeiro";"71200019";"26101";"M. da Educação";"12.364.1073.6373.0033";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - No Estado do Rio de Janeiro";975000;0;975000;"Aprovada Parcialmente";"7120";"1";"2";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"RJ";"S/PARTIDO";1;"BA";"Bancada do Rio de Janeiro";"71200019";"26101";"M. da Educação";"12.364.1073.6373.0033";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - No Estado do Rio de Janeiro";3915625;0;3915625;"Aprovada Parcialmente";"7120";"1";"2";"112";"3";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"08";"Bancada Estadual";"RJ";"S/PARTIDO";1;"BA";"Bancada do Rio de Janeiro";"71200019";"26101";"M. da Educação";"12.364.1073.6373.0033";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - No Estado do Rio de Janeiro";3500000;0;3500000;"Aprovada Parcialmente";"7120";"1";"2";"112";"4";"90"
